2.72331e-05 1.04307e-01  -2.80830e-21 0.00000e+00 
8.71190e-02 1.09249e+13  -1.09249e+13 0.00000e+00 
8.71463e-02 1.09385e+13  -1.09385e+13 0.00000e+00 
8.71735e-02 1.09522e+13  -1.09522e+13 0.00000e+00 
8.72008e-02 1.09659e+13  -1.09659e+13 0.00000e+00 
8.72281e-02 1.09797e+13  -1.09797e+13 0.00000e+00 
8.72553e-02 1.09934e+13  -1.09934e+13 0.00000e+00 
8.72826e-02 1.10071e+13  -1.10071e+13 0.00000e+00 
8.73098e-02 1.10209e+13  -1.10209e+13 0.00000e+00 
8.73371e-02 1.10347e+13  -1.10347e+13 0.00000e+00 
8.73644e-02 1.10484e+13  -1.10484e+13 0.00000e+00 
8.73916e-02 1.10622e+13  -1.10622e+13 0.00000e+00 
8.74189e-02 1.10760e+13  -1.10760e+13 0.00000e+00 
8.74461e-02 1.10899e+13  -1.10899e+13 0.00000e+00 
8.74734e-02 1.11037e+13  -1.11037e+13 0.00000e+00 
8.75007e-02 1.11176e+13  -1.11176e+13 0.00000e+00 
8.75279e-02 1.11314e+13  -1.11314e+13 0.00000e+00 
8.75552e-02 1.11453e+13  -1.11453e+13 0.00000e+00 
8.75824e-02 1.11592e+13  -1.11592e+13 0.00000e+00 
8.76097e-02 1.11731e+13  -1.11731e+13 0.00000e+00 
8.76369e-02 1.11870e+13  -1.11870e+13 0.00000e+00 
8.76642e-02 1.12009e+13  -1.12009e+13 0.00000e+00 
8.76915e-02 1.12149e+13  -1.12149e+13 0.00000e+00 
8.77187e-02 1.12288e+13  -1.12288e+13 0.00000e+00 
8.77460e-02 1.12428e+13  -1.12428e+13 0.00000e+00 
8.77732e-02 1.12567e+13  -1.12567e+13 0.00000e+00 
8.78005e-02 1.12707e+13  -1.12707e+13 0.00000e+00 
8.78278e-02 1.12847e+13  -1.12847e+13 0.00000e+00 
8.78550e-02 1.12988e+13  -1.12988e+13 0.00000e+00 
8.78823e-02 1.13128e+13  -1.13128e+13 0.00000e+00 
8.79095e-02 1.13268e+13  -1.13268e+13 0.00000e+00 
8.79368e-02 1.13409e+13  -1.13409e+13 0.00000e+00 
8.79641e-02 1.13550e+13  -1.13550e+13 0.00000e+00 
8.79913e-02 1.13690e+13  -1.13690e+13 0.00000e+00 
8.80186e-02 1.13831e+13  -1.13831e+13 0.00000e+00 
8.80458e-02 1.13972e+13  -1.13972e+13 0.00000e+00 
8.80731e-02 1.14114e+13  -1.14114e+13 0.00000e+00 
8.81004e-02 1.14255e+13  -1.14255e+13 0.00000e+00 
8.81276e-02 1.14397e+13  -1.14396e+13 0.00000e+00 
8.81549e-02 1.14538e+13  -1.14538e+13 0.00000e+00 
8.81821e-02 1.14680e+13  -1.14680e+13 0.00000e+00 
8.82094e-02 1.14822e+13  -1.14822e+13 0.00000e+00 
8.82367e-02 1.14964e+13  -1.14964e+13 0.00000e+00 
8.82639e-02 1.15106e+13  -1.15106e+13 0.00000e+00 
8.82912e-02 1.15248e+13  -1.15248e+13 0.00000e+00 
8.83184e-02 1.15391e+13  -1.15391e+13 0.00000e+00 
8.83457e-02 1.15533e+13  -1.15533e+13 0.00000e+00 
8.83730e-02 1.15676e+13  -1.15676e+13 0.00000e+00 
8.84002e-02 1.15819e+13  -1.15819e+13 0.00000e+00 
8.84275e-02 1.15961e+13  -1.15961e+13 0.00000e+00 
8.84547e-02 1.16105e+13  -1.16105e+13 0.00000e+00 
8.84820e-02 1.16248e+13  -1.16248e+13 0.00000e+00 
8.85093e-02 1.16391e+13  -1.16391e+13 0.00000e+00 
8.85365e-02 1.16535e+13  -1.16535e+13 0.00000e+00 
8.85638e-02 1.16678e+13  -1.16678e+13 0.00000e+00 
8.85910e-02 1.16822e+13  -1.16822e+13 0.00000e+00 
8.86183e-02 1.16966e+13  -1.16966e+13 0.00000e+00 
8.86455e-02 1.17110e+13  -1.17110e+13 0.00000e+00 
8.86728e-02 1.17254e+13  -1.17254e+13 0.00000e+00 
8.87001e-02 1.17398e+13  -1.17398e+13 0.00000e+00 
8.87273e-02 1.17542e+13  -1.17542e+13 0.00000e+00 
8.87546e-02 1.17687e+13  -1.17687e+13 0.00000e+00 
8.87818e-02 1.17832e+13  -1.17832e+13 0.00000e+00 
8.88091e-02 1.17976e+13  -1.17976e+13 0.00000e+00 
8.88364e-02 1.18121e+13  -1.18121e+13 0.00000e+00 
8.88636e-02 1.18266e+13  -1.18266e+13 0.00000e+00 
8.88909e-02 1.18412e+13  -1.18412e+13 0.00000e+00 
8.89181e-02 1.18557e+13  -1.18557e+13 0.00000e+00 
8.89454e-02 1.18702e+13  -1.18702e+13 0.00000e+00 
8.89727e-02 1.18848e+13  -1.18848e+13 0.00000e+00 
8.89999e-02 1.18994e+13  -1.18994e+13 0.00000e+00 
8.90272e-02 1.19140e+13  -1.19140e+13 0.00000e+00 
8.90544e-02 1.19286e+13  -1.19286e+13 0.00000e+00 
8.90817e-02 1.19432e+13  -1.19432e+13 0.00000e+00 
8.91090e-02 1.19578e+13  -1.19578e+13 0.00000e+00 
8.91362e-02 1.19724e+13  -1.19724e+13 0.00000e+00 
8.91635e-02 1.19871e+13  -1.19871e+13 0.00000e+00 
8.91908e-02 1.20018e+13  -1.20018e+13 0.00000e+00 
8.92180e-02 1.20164e+13  -1.20164e+13 0.00000e+00 
8.92453e-02 1.20311e+13  -1.20311e+13 0.00000e+00 
8.92725e-02 1.20458e+13  -1.20458e+13 0.00000e+00 
8.92998e-02 1.20606e+13  -1.20606e+13 0.00000e+00 
8.93271e-02 1.20753e+13  -1.20753e+13 0.00000e+00 
8.93543e-02 1.20900e+13  -1.20900e+13 0.00000e+00 
8.93816e-02 1.21048e+13  -1.21048e+13 0.00000e+00 
8.94088e-02 1.21196e+13  -1.21196e+13 0.00000e+00 
8.94361e-02 1.21344e+13  -1.21344e+13 0.00000e+00 
8.94634e-02 1.21492e+13  -1.21492e+13 0.00000e+00 
8.94906e-02 1.21640e+13  -1.21640e+13 0.00000e+00 
8.95179e-02 1.21788e+13  -1.21788e+13 0.00000e+00 
8.95451e-02 1.21937e+13  -1.21937e+13 0.00000e+00 
8.95724e-02 1.22085e+13  -1.22085e+13 0.00000e+00 
8.95997e-02 1.22234e+13  -1.22234e+13 0.00000e+00 
8.96269e-02 1.22383e+13  -1.22383e+13 0.00000e+00 
8.96542e-02 1.22532e+13  -1.22532e+13 0.00000e+00 
8.96814e-02 1.22681e+13  -1.22681e+13 0.00000e+00 
8.97087e-02 1.22830e+13  -1.22830e+13 0.00000e+00 
8.97360e-02 1.22979e+13  -1.22979e+13 0.00000e+00 
8.97632e-02 1.23129e+13  -1.23129e+13 0.00000e+00 
8.97905e-02 1.23278e+13  -1.23278e+13 0.00000e+00 
8.98177e-02 1.23428e+13  -1.23428e+13 0.00000e+00 
8.98450e-02 1.23578e+13  -1.23578e+13 0.00000e+00 
8.98723e-02 1.23728e+13  -1.23728e+13 0.00000e+00 
8.98995e-02 1.23878e+13  -1.23878e+13 0.00000e+00 
8.99268e-02 1.24029e+13  -1.24029e+13 0.00000e+00 
8.99540e-02 1.24179e+13  -1.24179e+13 0.00000e+00 
8.99813e-02 1.24330e+13  -1.24330e+13 0.00000e+00 
9.00086e-02 1.24481e+13  -1.24481e+13 0.00000e+00 
9.00358e-02 1.24631e+13  -1.24631e+13 0.00000e+00 
9.00631e-02 1.24783e+13  -1.24782e+13 0.00000e+00 
9.00903e-02 1.24934e+13  -1.24934e+13 0.00000e+00 
9.01176e-02 1.25085e+13  -1.25085e+13 0.00000e+00 
9.01449e-02 1.25236e+13  -1.25236e+13 0.00000e+00 
9.01721e-02 1.25388e+13  -1.25388e+13 0.00000e+00 
9.01994e-02 1.25540e+13  -1.25540e+13 0.00000e+00 
9.02266e-02 1.25691e+13  -1.25691e+13 0.00000e+00 
9.02539e-02 1.25843e+13  -1.25843e+13 0.00000e+00 
9.02812e-02 1.25996e+13  -1.25996e+13 0.00000e+00 
9.03084e-02 1.26148e+13  -1.26148e+13 0.00000e+00 
9.03357e-02 1.26300e+13  -1.26300e+13 0.00000e+00 
9.03630e-02 1.26453e+13  -1.26453e+13 0.00000e+00 
9.03902e-02 1.26605e+13  -1.26605e+13 0.00000e+00 
9.04175e-02 1.26758e+13  -1.26758e+13 0.00000e+00 
9.04447e-02 1.26911e+13  -1.26911e+13 0.00000e+00 
9.04720e-02 1.27064e+13  -1.27064e+13 0.00000e+00 
9.04993e-02 1.27218e+13  -1.27218e+13 0.00000e+00 
9.05265e-02 1.27371e+13  -1.27371e+13 0.00000e+00 
9.05538e-02 1.27524e+13  -1.27524e+13 0.00000e+00 
9.05810e-02 1.27678e+13  -1.27678e+13 0.00000e+00 
9.06083e-02 1.27832e+13  -1.27832e+13 0.00000e+00 
9.06356e-02 1.27986e+13  -1.27986e+13 0.00000e+00 
9.06628e-02 1.28140e+13  -1.28140e+13 0.00000e+00 
9.06901e-02 1.28294e+13  -1.28294e+13 0.00000e+00 
9.07173e-02 1.28448e+13  -1.28448e+13 0.00000e+00 
9.07446e-02 1.28603e+13  -1.28603e+13 0.00000e+00 
9.07719e-02 1.28757e+13  -1.28757e+13 0.00000e+00 
9.07991e-02 1.28912e+13  -1.28912e+13 0.00000e+00 
9.08264e-02 1.29067e+13  -1.29067e+13 0.00000e+00 
9.08537e-02 1.29222e+13  -1.29222e+13 0.00000e+00 
9.08809e-02 1.29377e+13  -1.29377e+13 0.00000e+00 
9.09082e-02 1.29533e+13  -1.29533e+13 0.00000e+00 
9.09354e-02 1.29688e+13  -1.29688e+13 0.00000e+00 
9.09627e-02 1.29844e+13  -1.29844e+13 0.00000e+00 
9.09900e-02 1.29999e+13  -1.29999e+13 0.00000e+00 
9.10172e-02 1.30155e+13  -1.30155e+13 0.00000e+00 
9.10445e-02 1.30311e+13  -1.30311e+13 0.00000e+00 
9.10717e-02 1.30467e+13  -1.30467e+13 0.00000e+00 
9.10990e-02 1.30624e+13  -1.30624e+13 0.00000e+00 
9.11263e-02 1.30780e+13  -1.30780e+13 0.00000e+00 
9.11535e-02 1.30937e+13  -1.30937e+13 0.00000e+00 
9.11808e-02 1.31093e+13  -1.31093e+13 0.00000e+00 
9.12080e-02 1.31250e+13  -1.31250e+13 0.00000e+00 
9.12353e-02 1.31407e+13  -1.31407e+13 0.00000e+00 
9.12626e-02 1.31564e+13  -1.31564e+13 0.00000e+00 
9.12898e-02 1.31722e+13  -1.31722e+13 0.00000e+00 
9.13171e-02 1.31879e+13  -1.31879e+13 0.00000e+00 
9.13444e-02 1.32037e+13  -1.32037e+13 0.00000e+00 
9.13716e-02 1.32194e+13  -1.32194e+13 0.00000e+00 
9.13989e-02 1.32352e+13  -1.32352e+13 0.00000e+00 
9.14261e-02 1.32510e+13  -1.32510e+13 0.00000e+00 
9.14534e-02 1.32668e+13  -1.32668e+13 0.00000e+00 
9.14807e-02 1.32827e+13  -1.32827e+13 0.00000e+00 
9.15079e-02 1.32985e+13  -1.32985e+13 0.00000e+00 
9.15352e-02 1.33144e+13  -1.33144e+13 0.00000e+00 
9.15624e-02 1.33302e+13  -1.33302e+13 0.00000e+00 
9.15897e-02 1.33461e+13  -1.33461e+13 0.00000e+00 
9.16170e-02 1.33620e+13  -1.33620e+13 0.00000e+00 
9.16442e-02 1.33779e+13  -1.33779e+13 0.00000e+00 
9.16715e-02 1.33938e+13  -1.33938e+13 0.00000e+00 
9.16988e-02 1.34098e+13  -1.34098e+13 0.00000e+00 
9.17260e-02 1.34257e+13  -1.34257e+13 0.00000e+00 
9.17533e-02 1.34417e+13  -1.34417e+13 0.00000e+00 
9.17805e-02 1.34577e+13  -1.34577e+13 0.00000e+00 
9.18078e-02 1.34737e+13  -1.34737e+13 0.00000e+00 
9.18351e-02 1.34897e+13  -1.34897e+13 0.00000e+00 
9.18623e-02 1.35057e+13  -1.35057e+13 0.00000e+00 
9.18896e-02 1.35218e+13  -1.35218e+13 0.00000e+00 
9.19169e-02 1.35378e+13  -1.35378e+13 0.00000e+00 
9.19441e-02 1.35539e+13  -1.35539e+13 0.00000e+00 
9.19714e-02 1.35700e+13  -1.35700e+13 0.00000e+00 
9.19986e-02 1.35861e+13  -1.35861e+13 0.00000e+00 
9.20259e-02 1.36022e+13  -1.36022e+13 0.00000e+00 
9.20532e-02 1.36183e+13  -1.36183e+13 0.00000e+00 
9.20804e-02 1.36344e+13  -1.36344e+13 0.00000e+00 
9.21077e-02 1.36506e+13  -1.36506e+13 0.00000e+00 
9.21349e-02 1.36668e+13  -1.36668e+13 0.00000e+00 
9.21622e-02 1.36830e+13  -1.36830e+13 0.00000e+00 
9.21895e-02 1.36992e+13  -1.36992e+13 0.00000e+00 
9.22167e-02 1.37154e+13  -1.37154e+13 0.00000e+00 
9.22440e-02 1.37316e+13  -1.37316e+13 0.00000e+00 
9.22713e-02 1.37478e+13  -1.37478e+13 0.00000e+00 
9.22985e-02 1.37641e+13  -1.37641e+13 0.00000e+00 
9.23258e-02 1.37804e+13  -1.37804e+13 0.00000e+00 
9.23530e-02 1.37966e+13  -1.37966e+13 0.00000e+00 
9.23803e-02 1.38129e+13  -1.38129e+13 0.00000e+00 
9.24076e-02 1.38293e+13  -1.38293e+13 0.00000e+00 
9.24348e-02 1.38456e+13  -1.38456e+13 0.00000e+00 
9.24621e-02 1.38619e+13  -1.38619e+13 0.00000e+00 
9.24894e-02 1.38783e+13  -1.38783e+13 0.00000e+00 
9.25166e-02 1.38947e+13  -1.38947e+13 0.00000e+00 
9.25439e-02 1.39110e+13  -1.39110e+13 0.00000e+00 
9.25711e-02 1.39274e+13  -1.39274e+13 0.00000e+00 
9.25984e-02 1.39439e+13  -1.39439e+13 0.00000e+00 
9.26257e-02 1.39603e+13  -1.39603e+13 0.00000e+00 
9.26529e-02 1.39767e+13  -1.39767e+13 0.00000e+00 
9.26802e-02 1.39932e+13  -1.39932e+13 0.00000e+00 
9.27075e-02 1.40097e+13  -1.40097e+13 0.00000e+00 
9.27347e-02 1.40261e+13  -1.40261e+13 0.00000e+00 
9.27620e-02 1.40426e+13  -1.40426e+13 0.00000e+00 
9.27892e-02 1.40592e+13  -1.40592e+13 0.00000e+00 
9.28165e-02 1.40757e+13  -1.40757e+13 0.00000e+00 
9.28438e-02 1.40922e+13  -1.40922e+13 0.00000e+00 
9.28710e-02 1.41088e+13  -1.41088e+13 0.00000e+00 
9.28983e-02 1.41254e+13  -1.41254e+13 0.00000e+00 
9.29256e-02 1.41420e+13  -1.41420e+13 0.00000e+00 
9.29528e-02 1.41586e+13  -1.41586e+13 0.00000e+00 
9.29801e-02 1.41752e+13  -1.41752e+13 0.00000e+00 
9.30073e-02 1.41918e+13  -1.41918e+13 0.00000e+00 
9.30346e-02 1.42085e+13  -1.42085e+13 0.00000e+00 
9.30619e-02 1.42251e+13  -1.42251e+13 0.00000e+00 
9.30891e-02 1.42418e+13  -1.42418e+13 0.00000e+00 
9.31164e-02 1.42585e+13  -1.42585e+13 0.00000e+00 
9.31437e-02 1.42752e+13  -1.42752e+13 0.00000e+00 
9.31709e-02 1.42919e+13  -1.42919e+13 0.00000e+00 
9.31982e-02 1.43087e+13  -1.43087e+13 0.00000e+00 
9.32254e-02 1.43254e+13  -1.43254e+13 0.00000e+00 
9.32527e-02 1.43422e+13  -1.43422e+13 0.00000e+00 
9.32800e-02 1.43590e+13  -1.43590e+13 0.00000e+00 
9.33072e-02 1.43758e+13  -1.43758e+13 0.00000e+00 
9.33345e-02 1.43926e+13  -1.43926e+13 0.00000e+00 
9.33618e-02 1.44094e+13  -1.44094e+13 0.00000e+00 
9.33890e-02 1.44262e+13  -1.44262e+13 0.00000e+00 
9.34163e-02 1.44431e+13  -1.44431e+13 0.00000e+00 
9.34435e-02 1.44600e+13  -1.44600e+13 0.00000e+00 
9.34708e-02 1.44768e+13  -1.44768e+13 0.00000e+00 
9.34981e-02 1.44937e+13  -1.44937e+13 0.00000e+00 
9.35253e-02 1.45106e+13  -1.45106e+13 0.00000e+00 
9.35526e-02 1.45276e+13  -1.45276e+13 0.00000e+00 
9.35799e-02 1.45445e+13  -1.45445e+13 0.00000e+00 
9.36071e-02 1.45615e+13  -1.45615e+13 0.00000e+00 
9.36344e-02 1.45784e+13  -1.45784e+13 0.00000e+00 
9.36616e-02 1.45954e+13  -1.45954e+13 0.00000e+00 
9.36889e-02 1.46124e+13  -1.46124e+13 0.00000e+00 
9.37162e-02 1.46295e+13  -1.46295e+13 0.00000e+00 
9.37434e-02 1.46465e+13  -1.46465e+13 0.00000e+00 
9.37707e-02 1.46635e+13  -1.46635e+13 0.00000e+00 
9.37980e-02 1.46806e+13  -1.46806e+13 0.00000e+00 
9.38252e-02 1.46977e+13  -1.46977e+13 0.00000e+00 
9.38525e-02 1.47148e+13  -1.47148e+13 0.00000e+00 
9.38797e-02 1.47319e+13  -1.47319e+13 0.00000e+00 
9.39070e-02 1.47490e+13  -1.47490e+13 0.00000e+00 
9.39343e-02 1.47661e+13  -1.47661e+13 0.00000e+00 
9.39615e-02 1.47833e+13  -1.47833e+13 0.00000e+00 
9.39888e-02 1.48004e+13  -1.48004e+13 0.00000e+00 
9.40161e-02 1.48176e+13  -1.48176e+13 0.00000e+00 
9.40433e-02 1.48348e+13  -1.48348e+13 0.00000e+00 
9.40706e-02 1.48520e+13  -1.48520e+13 0.00000e+00 
9.40979e-02 1.48693e+13  -1.48693e+13 0.00000e+00 
9.41251e-02 1.48865e+13  -1.48865e+13 0.00000e+00 
9.41524e-02 1.49038e+13  -1.49037e+13 0.00000e+00 
9.41796e-02 1.49210e+13  -1.49210e+13 0.00000e+00 
9.42069e-02 1.49383e+13  -1.49383e+13 0.00000e+00 
9.42342e-02 1.49556e+13  -1.49556e+13 0.00000e+00 
9.42614e-02 1.49729e+13  -1.49729e+13 0.00000e+00 
9.42887e-02 1.49903e+13  -1.49903e+13 0.00000e+00 
9.43160e-02 1.50076e+13  -1.50076e+13 0.00000e+00 
9.43432e-02 1.50250e+13  -1.50250e+13 0.00000e+00 
9.43705e-02 1.50423e+13  -1.50423e+13 0.00000e+00 
9.43977e-02 1.50597e+13  -1.50597e+13 0.00000e+00 
9.44250e-02 1.50771e+13  -1.50771e+13 0.00000e+00 
9.44523e-02 1.50946e+13  -1.50946e+13 0.00000e+00 
9.44795e-02 1.51120e+13  -1.51120e+13 0.00000e+00 
9.45068e-02 1.51294e+13  -1.51294e+13 0.00000e+00 
9.45341e-02 1.51469e+13  -1.51469e+13 0.00000e+00 
9.45613e-02 1.51644e+13  -1.51644e+13 0.00000e+00 
9.45886e-02 1.51819e+13  -1.51819e+13 0.00000e+00 
9.46159e-02 1.51994e+13  -1.51994e+13 0.00000e+00 
9.46431e-02 1.52169e+13  -1.52169e+13 0.00000e+00 
9.46704e-02 1.52345e+13  -1.52345e+13 0.00000e+00 
9.46976e-02 1.52520e+13  -1.52520e+13 0.00000e+00 
9.47249e-02 1.52696e+13  -1.52696e+13 0.00000e+00 
9.47522e-02 1.52872e+13  -1.52872e+13 0.00000e+00 
9.47794e-02 1.53048e+13  -1.53048e+13 0.00000e+00 
9.48067e-02 1.53224e+13  -1.53224e+13 0.00000e+00 
9.48340e-02 1.53400e+13  -1.53400e+13 0.00000e+00 
9.48612e-02 1.53577e+13  -1.53577e+13 0.00000e+00 
9.48885e-02 1.53754e+13  -1.53754e+13 0.00000e+00 
9.49158e-02 1.53930e+13  -1.53930e+13 0.00000e+00 
9.49430e-02 1.54107e+13  -1.54107e+13 0.00000e+00 
9.49703e-02 1.54284e+13  -1.54284e+13 0.00000e+00 
9.49975e-02 1.54462e+13  -1.54462e+13 0.00000e+00 
9.50248e-02 1.54639e+13  -1.54639e+13 0.00000e+00 
9.50521e-02 1.54817e+13  -1.54817e+13 0.00000e+00 
9.50793e-02 1.54994e+13  -1.54994e+13 0.00000e+00 
9.51066e-02 1.55172e+13  -1.55172e+13 0.00000e+00 
9.51339e-02 1.55350e+13  -1.55350e+13 0.00000e+00 
9.51611e-02 1.55528e+13  -1.55528e+13 0.00000e+00 
9.51884e-02 1.55707e+13  -1.55707e+13 0.00000e+00 
9.52157e-02 1.55885e+13  -1.55885e+13 0.00000e+00 
9.52429e-02 1.56064e+13  -1.56064e+13 0.00000e+00 
9.52702e-02 1.56243e+13  -1.56243e+13 0.00000e+00 
9.52975e-02 1.56422e+13  -1.56422e+13 0.00000e+00 
9.53247e-02 1.56601e+13  -1.56601e+13 0.00000e+00 
9.53520e-02 1.56780e+13  -1.56780e+13 0.00000e+00 
9.53792e-02 1.56959e+13  -1.56959e+13 0.00000e+00 
9.54065e-02 1.57139e+13  -1.57139e+13 0.00000e+00 
9.54338e-02 1.57319e+13  -1.57319e+13 0.00000e+00 
9.54610e-02 1.57498e+13  -1.57498e+13 0.00000e+00 
9.54883e-02 1.57678e+13  -1.57678e+13 0.00000e+00 
9.55156e-02 1.57859e+13  -1.57859e+13 0.00000e+00 
9.55428e-02 1.58039e+13  -1.58039e+13 0.00000e+00 
9.55701e-02 1.58219e+13  -1.58219e+13 0.00000e+00 
9.55974e-02 1.58400e+13  -1.58400e+13 0.00000e+00 
9.56246e-02 1.58581e+13  -1.58581e+13 0.00000e+00 
9.56519e-02 1.58762e+13  -1.58762e+13 0.00000e+00 
9.56791e-02 1.58943e+13  -1.58943e+13 0.00000e+00 
9.57064e-02 1.59124e+13  -1.59124e+13 0.00000e+00 
9.57337e-02 1.59306e+13  -1.59306e+13 0.00000e+00 
9.57609e-02 1.59487e+13  -1.59487e+13 0.00000e+00 
9.57882e-02 1.59669e+13  -1.59669e+13 0.00000e+00 
9.58155e-02 1.59851e+13  -1.59851e+13 0.00000e+00 
9.58427e-02 1.60033e+13  -1.60033e+13 0.00000e+00 
9.58700e-02 1.60215e+13  -1.60215e+13 0.00000e+00 
9.58973e-02 1.60397e+13  -1.60397e+13 0.00000e+00 
9.59245e-02 1.60580e+13  -1.60580e+13 0.00000e+00 
9.59518e-02 1.60762e+13  -1.60762e+13 0.00000e+00 
9.59791e-02 1.60945e+13  -1.60945e+13 0.00000e+00 
9.60063e-02 1.61128e+13  -1.61128e+13 0.00000e+00 
9.60336e-02 1.61311e+13  -1.61311e+13 0.00000e+00 
9.60609e-02 1.61495e+13  -1.61495e+13 0.00000e+00 
9.60881e-02 1.61678e+13  -1.61678e+13 0.00000e+00 
9.61154e-02 1.61862e+13  -1.61862e+13 0.00000e+00 
9.61426e-02 1.62045e+13  -1.62045e+13 0.00000e+00 
9.61699e-02 1.62229e+13  -1.62229e+13 0.00000e+00 
9.61972e-02 1.62413e+13  -1.62413e+13 0.00000e+00 
9.62244e-02 1.62598e+13  -1.62598e+13 0.00000e+00 
9.62517e-02 1.62782e+13  -1.62782e+13 0.00000e+00 
9.62790e-02 1.62966e+13  -1.62966e+13 0.00000e+00 
9.63062e-02 1.63151e+13  -1.63151e+13 0.00000e+00 
9.63335e-02 1.63336e+13  -1.63336e+13 0.00000e+00 
9.63608e-02 1.63521e+13  -1.63521e+13 0.00000e+00 
9.63880e-02 1.63706e+13  -1.63706e+13 0.00000e+00 
9.64153e-02 1.63891e+13  -1.63891e+13 0.00000e+00 
9.64426e-02 1.64077e+13  -1.64077e+13 0.00000e+00 
9.64698e-02 1.64263e+13  -1.64263e+13 0.00000e+00 
9.64971e-02 1.64448e+13  -1.64448e+13 0.00000e+00 
9.65243e-02 1.64634e+13  -1.64634e+13 0.00000e+00 
9.65516e-02 1.64820e+13  -1.64820e+13 0.00000e+00 
9.65789e-02 1.65007e+13  -1.65007e+13 0.00000e+00 
9.66061e-02 1.65193e+13  -1.65193e+13 0.00000e+00 
9.66334e-02 1.65380e+13  -1.65380e+13 0.00000e+00 
9.66607e-02 1.65566e+13  -1.65566e+13 0.00000e+00 
9.66879e-02 1.65753e+13  -1.65753e+13 0.00000e+00 
9.67152e-02 1.65940e+13  -1.65940e+13 0.00000e+00 
9.67425e-02 1.66128e+13  -1.66128e+13 0.00000e+00 
9.67697e-02 1.66315e+13  -1.66315e+13 0.00000e+00 
9.67970e-02 1.66502e+13  -1.66502e+13 0.00000e+00 
9.68243e-02 1.66690e+13  -1.66690e+13 0.00000e+00 
9.68515e-02 1.66878e+13  -1.66878e+13 0.00000e+00 
9.68788e-02 1.67066e+13  -1.67066e+13 0.00000e+00 
9.69061e-02 1.67254e+13  -1.67254e+13 0.00000e+00 
9.69333e-02 1.67442e+13  -1.67442e+13 0.00000e+00 
9.69606e-02 1.67631e+13  -1.67631e+13 0.00000e+00 
9.69879e-02 1.67820e+13  -1.67820e+13 0.00000e+00 
9.70151e-02 1.68008e+13  -1.68008e+13 0.00000e+00 
9.70424e-02 1.68197e+13  -1.68197e+13 0.00000e+00 
9.70696e-02 1.68386e+13  -1.68386e+13 0.00000e+00 
9.70969e-02 1.68576e+13  -1.68576e+13 0.00000e+00 
9.71242e-02 1.68765e+13  -1.68765e+13 0.00000e+00 
9.71514e-02 1.68955e+13  -1.68955e+13 0.00000e+00 
9.71787e-02 1.69145e+13  -1.69145e+13 0.00000e+00 
9.72060e-02 1.69334e+13  -1.69334e+13 0.00000e+00 
9.72332e-02 1.69525e+13  -1.69524e+13 0.00000e+00 
9.72605e-02 1.69715e+13  -1.69715e+13 0.00000e+00 
9.72878e-02 1.69905e+13  -1.69905e+13 0.00000e+00 
9.73150e-02 1.70096e+13  -1.70096e+13 0.00000e+00 
9.73423e-02 1.70286e+13  -1.70286e+13 0.00000e+00 
9.73696e-02 1.70477e+13  -1.70477e+13 0.00000e+00 
9.73968e-02 1.70668e+13  -1.70668e+13 0.00000e+00 
9.74241e-02 1.70860e+13  -1.70860e+13 0.00000e+00 
9.74514e-02 1.71051e+13  -1.71051e+13 0.00000e+00 
9.74786e-02 1.71242e+13  -1.71242e+13 0.00000e+00 
9.75059e-02 1.71434e+13  -1.71434e+13 0.00000e+00 
9.75332e-02 1.71626e+13  -1.71626e+13 0.00000e+00 
9.75604e-02 1.71818e+13  -1.71818e+13 0.00000e+00 
9.75877e-02 1.72010e+13  -1.72010e+13 0.00000e+00 
9.76150e-02 1.72202e+13  -1.72202e+13 0.00000e+00 
9.76422e-02 1.72395e+13  -1.72395e+13 0.00000e+00 
9.76695e-02 1.72588e+13  -1.72588e+13 0.00000e+00 
9.76968e-02 1.72780e+13  -1.72780e+13 0.00000e+00 
9.77240e-02 1.72973e+13  -1.72973e+13 0.00000e+00 
9.77513e-02 1.73166e+13  -1.73166e+13 0.00000e+00 
9.77785e-02 1.73360e+13  -1.73360e+13 0.00000e+00 
9.78058e-02 1.73553e+13  -1.73553e+13 0.00000e+00 
9.78331e-02 1.73747e+13  -1.73747e+13 0.00000e+00 
9.78603e-02 1.73941e+13  -1.73941e+13 0.00000e+00 
9.78876e-02 1.74135e+13  -1.74135e+13 0.00000e+00 
9.79149e-02 1.74329e+13  -1.74329e+13 0.00000e+00 
9.79421e-02 1.74523e+13  -1.74523e+13 0.00000e+00 
9.79694e-02 1.74717e+13  -1.74717e+13 0.00000e+00 
9.79967e-02 1.74912e+13  -1.74912e+13 0.00000e+00 
9.80239e-02 1.75107e+13  -1.75107e+13 0.00000e+00 
9.80512e-02 1.75302e+13  -1.75302e+13 0.00000e+00 
9.80785e-02 1.75497e+13  -1.75497e+13 0.00000e+00 
9.81057e-02 1.75692e+13  -1.75692e+13 0.00000e+00 
9.81330e-02 1.75887e+13  -1.75887e+13 0.00000e+00 
9.81603e-02 1.76083e+13  -1.76083e+13 0.00000e+00 
9.81875e-02 1.76279e+13  -1.76279e+13 0.00000e+00 
9.82148e-02 1.76475e+13  -1.76475e+13 0.00000e+00 
9.82421e-02 1.76671e+13  -1.76671e+13 0.00000e+00 
9.82693e-02 1.76867e+13  -1.76867e+13 0.00000e+00 
