7.89937e-06 2.35382e-03  5.34786e-13 0.00000e+00 
6.44193e-02 7.34354e+19  -7.34354e+19 0.00000e+00 
6.44272e-02 7.34890e+19  -7.34890e+19 0.00000e+00 
6.44351e-02 7.35427e+19  -7.35427e+19 0.00000e+00 
6.44430e-02 7.35964e+19  -7.35964e+19 0.00000e+00 
6.44509e-02 7.36501e+19  -7.36501e+19 0.00000e+00 
6.44588e-02 7.37038e+19  -7.37038e+19 0.00000e+00 
6.44667e-02 7.37576e+19  -7.37576e+19 0.00000e+00 
6.44746e-02 7.38115e+19  -7.38115e+19 0.00000e+00 
6.44825e-02 7.38653e+19  -7.38653e+19 0.00000e+00 
6.44904e-02 7.39192e+19  -7.39192e+19 0.00000e+00 
6.44983e-02 7.39732e+19  -7.39731e+19 0.00000e+00 
6.45062e-02 7.40271e+19  -7.40271e+19 0.00000e+00 
6.45141e-02 7.40811e+19  -7.40811e+19 0.00000e+00 
6.45220e-02 7.41351e+19  -7.41351e+19 0.00000e+00 
6.45299e-02 7.41892e+19  -7.41892e+19 0.00000e+00 
6.45378e-02 7.42433e+19  -7.42433e+19 0.00000e+00 
6.45457e-02 7.42974e+19  -7.42974e+19 0.00000e+00 
6.45536e-02 7.43515e+19  -7.43515e+19 0.00000e+00 
6.45615e-02 7.44057e+19  -7.44057e+19 0.00000e+00 
6.45694e-02 7.44600e+19  -7.44600e+19 0.00000e+00 
6.45773e-02 7.45142e+19  -7.45142e+19 0.00000e+00 
6.45852e-02 7.45685e+19  -7.45685e+19 0.00000e+00 
6.45931e-02 7.46228e+19  -7.46228e+19 0.00000e+00 
6.46010e-02 7.46772e+19  -7.46772e+19 0.00000e+00 
6.46089e-02 7.47316e+19  -7.47315e+19 0.00000e+00 
6.46168e-02 7.47860e+19  -7.47860e+19 0.00000e+00 
6.46247e-02 7.48404e+19  -7.48404e+19 0.00000e+00 
6.46326e-02 7.48949e+19  -7.48949e+19 0.00000e+00 
6.46405e-02 7.49494e+19  -7.49494e+19 0.00000e+00 
6.46484e-02 7.50040e+19  -7.50040e+19 0.00000e+00 
6.46563e-02 7.50586e+19  -7.50585e+19 0.00000e+00 
6.46642e-02 7.51132e+19  -7.51132e+19 0.00000e+00 
6.46721e-02 7.51678e+19  -7.51678e+19 0.00000e+00 
6.46800e-02 7.52225e+19  -7.52225e+19 0.00000e+00 
6.46879e-02 7.52772e+19  -7.52772e+19 0.00000e+00 
6.46958e-02 7.53320e+19  -7.53320e+19 0.00000e+00 
6.47037e-02 7.53867e+19  -7.53867e+19 0.00000e+00 
6.47116e-02 7.54416e+19  -7.54416e+19 0.00000e+00 
6.47195e-02 7.54964e+19  -7.54964e+19 0.00000e+00 
6.47274e-02 7.55513e+19  -7.55513e+19 0.00000e+00 
6.47353e-02 7.56062e+19  -7.56062e+19 0.00000e+00 
6.47432e-02 7.56611e+19  -7.56611e+19 0.00000e+00 
6.47511e-02 7.57161e+19  -7.57161e+19 0.00000e+00 
6.47590e-02 7.57711e+19  -7.57711e+19 0.00000e+00 
6.47669e-02 7.58262e+19  -7.58262e+19 0.00000e+00 
6.47748e-02 7.58813e+19  -7.58813e+19 0.00000e+00 
6.47827e-02 7.59364e+19  -7.59364e+19 0.00000e+00 
6.47906e-02 7.59915e+19  -7.59915e+19 0.00000e+00 
6.47985e-02 7.60467e+19  -7.60467e+19 0.00000e+00 
6.48064e-02 7.61019e+19  -7.61019e+19 0.00000e+00 
6.48143e-02 7.61572e+19  -7.61571e+19 0.00000e+00 
6.48222e-02 7.62124e+19  -7.62124e+19 0.00000e+00 
6.48301e-02 7.62677e+19  -7.62677e+19 0.00000e+00 
6.48380e-02 7.63231e+19  -7.63231e+19 0.00000e+00 
6.48459e-02 7.63785e+19  -7.63785e+19 0.00000e+00 
6.48538e-02 7.64339e+19  -7.64339e+19 0.00000e+00 
6.48617e-02 7.64893e+19  -7.64893e+19 0.00000e+00 
6.48696e-02 7.65448e+19  -7.65448e+19 0.00000e+00 
6.48775e-02 7.66003e+19  -7.66003e+19 0.00000e+00 
6.48854e-02 7.66559e+19  -7.66559e+19 0.00000e+00 
6.48933e-02 7.67114e+19  -7.67114e+19 0.00000e+00 
6.49012e-02 7.67671e+19  -7.67671e+19 0.00000e+00 
6.49091e-02 7.68227e+19  -7.68227e+19 0.00000e+00 
6.49170e-02 7.68784e+19  -7.68784e+19 0.00000e+00 
6.49249e-02 7.69341e+19  -7.69341e+19 0.00000e+00 
6.49328e-02 7.69898e+19  -7.69898e+19 0.00000e+00 
6.49407e-02 7.70456e+19  -7.70456e+19 0.00000e+00 
6.49486e-02 7.71014e+19  -7.71014e+19 0.00000e+00 
6.49565e-02 7.71573e+19  -7.71573e+19 0.00000e+00 
6.49644e-02 7.72132e+19  -7.72132e+19 0.00000e+00 
6.49723e-02 7.72691e+19  -7.72691e+19 0.00000e+00 
6.49802e-02 7.73250e+19  -7.73250e+19 0.00000e+00 
6.49881e-02 7.73810e+19  -7.73810e+19 0.00000e+00 
6.49960e-02 7.74370e+19  -7.74370e+19 0.00000e+00 
6.50039e-02 7.74931e+19  -7.74931e+19 0.00000e+00 
6.50118e-02 7.75492e+19  -7.75492e+19 0.00000e+00 
6.50197e-02 7.76053e+19  -7.76053e+19 0.00000e+00 
6.50276e-02 7.76614e+19  -7.76614e+19 0.00000e+00 
6.50355e-02 7.77176e+19  -7.77176e+19 0.00000e+00 
6.50434e-02 7.77738e+19  -7.77738e+19 0.00000e+00 
6.50513e-02 7.78301e+19  -7.78301e+19 0.00000e+00 
6.50592e-02 7.78864e+19  -7.78864e+19 0.00000e+00 
6.50671e-02 7.79427e+19  -7.79427e+19 0.00000e+00 
6.50750e-02 7.79990e+19  -7.79990e+19 0.00000e+00 
6.50829e-02 7.80554e+19  -7.80554e+19 0.00000e+00 
6.50908e-02 7.81118e+19  -7.81118e+19 0.00000e+00 
6.50987e-02 7.81683e+19  -7.81683e+19 0.00000e+00 
6.51066e-02 7.82248e+19  -7.82248e+19 0.00000e+00 
6.51145e-02 7.82813e+19  -7.82813e+19 0.00000e+00 
6.51224e-02 7.83379e+19  -7.83379e+19 0.00000e+00 
6.51303e-02 7.83945e+19  -7.83945e+19 0.00000e+00 
6.51382e-02 7.84511e+19  -7.84511e+19 0.00000e+00 
6.51461e-02 7.85077e+19  -7.85077e+19 0.00000e+00 
6.51540e-02 7.85644e+19  -7.85644e+19 0.00000e+00 
6.51619e-02 7.86212e+19  -7.86212e+19 0.00000e+00 
6.51698e-02 7.86779e+19  -7.86779e+19 0.00000e+00 
6.51777e-02 7.87347e+19  -7.87347e+19 0.00000e+00 
6.51856e-02 7.87915e+19  -7.87915e+19 0.00000e+00 
6.51935e-02 7.88484e+19  -7.88484e+19 0.00000e+00 
6.52014e-02 7.89053e+19  -7.89053e+19 0.00000e+00 
6.52093e-02 7.89622e+19  -7.89622e+19 0.00000e+00 
6.52172e-02 7.90192e+19  -7.90192e+19 0.00000e+00 
6.52251e-02 7.90762e+19  -7.90762e+19 0.00000e+00 
6.52330e-02 7.91332e+19  -7.91332e+19 0.00000e+00 
6.52409e-02 7.91903e+19  -7.91903e+19 0.00000e+00 
6.52488e-02 7.92474e+19  -7.92474e+19 0.00000e+00 
6.52567e-02 7.93045e+19  -7.93045e+19 0.00000e+00 
6.52646e-02 7.93617e+19  -7.93617e+19 0.00000e+00 
6.52725e-02 7.94189e+19  -7.94189e+19 0.00000e+00 
6.52804e-02 7.94762e+19  -7.94761e+19 0.00000e+00 
6.52883e-02 7.95334e+19  -7.95334e+19 0.00000e+00 
6.52962e-02 7.95907e+19  -7.95907e+19 0.00000e+00 
6.53041e-02 7.96481e+19  -7.96481e+19 0.00000e+00 
6.53120e-02 7.97054e+19  -7.97054e+19 0.00000e+00 
6.53199e-02 7.97629e+19  -7.97629e+19 0.00000e+00 
6.53278e-02 7.98203e+19  -7.98203e+19 0.00000e+00 
6.53357e-02 7.98778e+19  -7.98778e+19 0.00000e+00 
6.53436e-02 7.99353e+19  -7.99353e+19 0.00000e+00 
6.53515e-02 7.99928e+19  -7.99928e+19 0.00000e+00 
6.53594e-02 8.00504e+19  -8.00504e+19 0.00000e+00 
6.53673e-02 8.01080e+19  -8.01080e+19 0.00000e+00 
6.53752e-02 8.01657e+19  -8.01657e+19 0.00000e+00 
6.53831e-02 8.02234e+19  -8.02234e+19 0.00000e+00 
6.53910e-02 8.02811e+19  -8.02811e+19 0.00000e+00 
6.53989e-02 8.03389e+19  -8.03388e+19 0.00000e+00 
6.54068e-02 8.03966e+19  -8.03966e+19 0.00000e+00 
6.54147e-02 8.04545e+19  -8.04545e+19 0.00000e+00 
6.54226e-02 8.05123e+19  -8.05123e+19 0.00000e+00 
6.54305e-02 8.05702e+19  -8.05702e+19 0.00000e+00 
6.54384e-02 8.06281e+19  -8.06281e+19 0.00000e+00 
6.54463e-02 8.06861e+19  -8.06861e+19 0.00000e+00 
6.54542e-02 8.07441e+19  -8.07441e+19 0.00000e+00 
6.54621e-02 8.08021e+19  -8.08021e+19 0.00000e+00 
6.54700e-02 8.08602e+19  -8.08602e+19 0.00000e+00 
6.54779e-02 8.09183e+19  -8.09183e+19 0.00000e+00 
6.54858e-02 8.09764e+19  -8.09764e+19 0.00000e+00 
6.54937e-02 8.10346e+19  -8.10346e+19 0.00000e+00 
6.55016e-02 8.10928e+19  -8.10928e+19 0.00000e+00 
6.55095e-02 8.11510e+19  -8.11510e+19 0.00000e+00 
6.55174e-02 8.12093e+19  -8.12093e+19 0.00000e+00 
6.55253e-02 8.12676e+19  -8.12676e+19 0.00000e+00 
6.55331e-02 8.13260e+19  -8.13260e+19 0.00000e+00 
6.55410e-02 8.13843e+19  -8.13843e+19 0.00000e+00 
6.55489e-02 8.14428e+19  -8.14428e+19 0.00000e+00 
6.55568e-02 8.15012e+19  -8.15012e+19 0.00000e+00 
6.55647e-02 8.15597e+19  -8.15597e+19 0.00000e+00 
6.55726e-02 8.16182e+19  -8.16182e+19 0.00000e+00 
6.55805e-02 8.16768e+19  -8.16768e+19 0.00000e+00 
6.55884e-02 8.17353e+19  -8.17353e+19 0.00000e+00 
6.55963e-02 8.17940e+19  -8.17940e+19 0.00000e+00 
6.56042e-02 8.18526e+19  -8.18526e+19 0.00000e+00 
6.56121e-02 8.19113e+19  -8.19113e+19 0.00000e+00 
6.56200e-02 8.19700e+19  -8.19700e+19 0.00000e+00 
6.56279e-02 8.20288e+19  -8.20288e+19 0.00000e+00 
6.56358e-02 8.20876e+19  -8.20876e+19 0.00000e+00 
6.56437e-02 8.21464e+19  -8.21464e+19 0.00000e+00 
6.56516e-02 8.22053e+19  -8.22053e+19 0.00000e+00 
6.56595e-02 8.22642e+19  -8.22642e+19 0.00000e+00 
6.56674e-02 8.23231e+19  -8.23231e+19 0.00000e+00 
6.56753e-02 8.23821e+19  -8.23821e+19 0.00000e+00 
6.56832e-02 8.24411e+19  -8.24411e+19 0.00000e+00 
6.56911e-02 8.25002e+19  -8.25002e+19 0.00000e+00 
6.56990e-02 8.25592e+19  -8.25592e+19 0.00000e+00 
6.57069e-02 8.26184e+19  -8.26184e+19 0.00000e+00 
6.57148e-02 8.26775e+19  -8.26775e+19 0.00000e+00 
6.57227e-02 8.27367e+19  -8.27367e+19 0.00000e+00 
6.57306e-02 8.27959e+19  -8.27959e+19 0.00000e+00 
6.57385e-02 8.28552e+19  -8.28552e+19 0.00000e+00 
6.57464e-02 8.29144e+19  -8.29144e+19 0.00000e+00 
6.57543e-02 8.29738e+19  -8.29738e+19 0.00000e+00 
6.57622e-02 8.30331e+19  -8.30331e+19 0.00000e+00 
6.57701e-02 8.30925e+19  -8.30925e+19 0.00000e+00 
6.57780e-02 8.31520e+19  -8.31520e+19 0.00000e+00 
6.57859e-02 8.32114e+19  -8.32114e+19 0.00000e+00 
6.57938e-02 8.32709e+19  -8.32709e+19 0.00000e+00 
6.58017e-02 8.33305e+19  -8.33305e+19 0.00000e+00 
6.58096e-02 8.33900e+19  -8.33900e+19 0.00000e+00 
6.58175e-02 8.34496e+19  -8.34496e+19 0.00000e+00 
6.58254e-02 8.35093e+19  -8.35093e+19 0.00000e+00 
6.58333e-02 8.35690e+19  -8.35689e+19 0.00000e+00 
6.58412e-02 8.36287e+19  -8.36287e+19 0.00000e+00 
6.58491e-02 8.36884e+19  -8.36884e+19 0.00000e+00 
6.58570e-02 8.37482e+19  -8.37482e+19 0.00000e+00 
6.58649e-02 8.38080e+19  -8.38080e+19 0.00000e+00 
6.58728e-02 8.38679e+19  -8.38679e+19 0.00000e+00 
6.58807e-02 8.39278e+19  -8.39278e+19 0.00000e+00 
6.58886e-02 8.39877e+19  -8.39877e+19 0.00000e+00 
6.58965e-02 8.40476e+19  -8.40476e+19 0.00000e+00 
6.59044e-02 8.41076e+19  -8.41076e+19 0.00000e+00 
6.59123e-02 8.41677e+19  -8.41677e+19 0.00000e+00 
6.59202e-02 8.42277e+19  -8.42277e+19 0.00000e+00 
6.59281e-02 8.42878e+19  -8.42878e+19 0.00000e+00 
6.59360e-02 8.43480e+19  -8.43480e+19 0.00000e+00 
6.59439e-02 8.44082e+19  -8.44082e+19 0.00000e+00 
6.59518e-02 8.44684e+19  -8.44684e+19 0.00000e+00 
6.59597e-02 8.45286e+19  -8.45286e+19 0.00000e+00 
6.59676e-02 8.45889e+19  -8.45889e+19 0.00000e+00 
6.59755e-02 8.46492e+19  -8.46492e+19 0.00000e+00 
6.59834e-02 8.47096e+19  -8.47096e+19 0.00000e+00 
6.59913e-02 8.47700e+19  -8.47700e+19 0.00000e+00 
6.59992e-02 8.48304e+19  -8.48304e+19 0.00000e+00 
6.60071e-02 8.48908e+19  -8.48908e+19 0.00000e+00 
6.60150e-02 8.49513e+19  -8.49513e+19 0.00000e+00 
6.60229e-02 8.50119e+19  -8.50119e+19 0.00000e+00 
6.60308e-02 8.50724e+19  -8.50724e+19 0.00000e+00 
6.60387e-02 8.51330e+19  -8.51330e+19 0.00000e+00 
6.60466e-02 8.51937e+19  -8.51937e+19 0.00000e+00 
6.60545e-02 8.52544e+19  -8.52544e+19 0.00000e+00 
6.60624e-02 8.53151e+19  -8.53151e+19 0.00000e+00 
6.60703e-02 8.53758e+19  -8.53758e+19 0.00000e+00 
6.60782e-02 8.54366e+19  -8.54366e+19 0.00000e+00 
6.60861e-02 8.54974e+19  -8.54974e+19 0.00000e+00 
6.60940e-02 8.55583e+19  -8.55583e+19 0.00000e+00 
6.61019e-02 8.56192e+19  -8.56192e+19 0.00000e+00 
6.61098e-02 8.56801e+19  -8.56801e+19 0.00000e+00 
6.61177e-02 8.57411e+19  -8.57411e+19 0.00000e+00 
6.61256e-02 8.58021e+19  -8.58021e+19 0.00000e+00 
6.61335e-02 8.58631e+19  -8.58631e+19 0.00000e+00 
6.61414e-02 8.59242e+19  -8.59242e+19 0.00000e+00 
6.61493e-02 8.59853e+19  -8.59853e+19 0.00000e+00 
6.61572e-02 8.60464e+19  -8.60464e+19 0.00000e+00 
6.61651e-02 8.61076e+19  -8.61076e+19 0.00000e+00 
6.61730e-02 8.61688e+19  -8.61688e+19 0.00000e+00 
6.61809e-02 8.62301e+19  -8.62301e+19 0.00000e+00 
6.61888e-02 8.62913e+19  -8.62913e+19 0.00000e+00 
6.61967e-02 8.63527e+19  -8.63527e+19 0.00000e+00 
6.62046e-02 8.64140e+19  -8.64140e+19 0.00000e+00 
6.62125e-02 8.64754e+19  -8.64754e+19 0.00000e+00 
6.62204e-02 8.65369e+19  -8.65369e+19 0.00000e+00 
6.62283e-02 8.65983e+19  -8.65983e+19 0.00000e+00 
6.62362e-02 8.66598e+19  -8.66598e+19 0.00000e+00 
6.62441e-02 8.67214e+19  -8.67214e+19 0.00000e+00 
6.62520e-02 8.67830e+19  -8.67830e+19 0.00000e+00 
6.62599e-02 8.68446e+19  -8.68446e+19 0.00000e+00 
6.62678e-02 8.69062e+19  -8.69062e+19 0.00000e+00 
6.62757e-02 8.69679e+19  -8.69679e+19 0.00000e+00 
6.62836e-02 8.70296e+19  -8.70296e+19 0.00000e+00 
6.62915e-02 8.70914e+19  -8.70914e+19 0.00000e+00 
6.62994e-02 8.71532e+19  -8.71532e+19 0.00000e+00 
6.63073e-02 8.72150e+19  -8.72150e+19 0.00000e+00 
6.63152e-02 8.72769e+19  -8.72769e+19 0.00000e+00 
6.63231e-02 8.73388e+19  -8.73388e+19 0.00000e+00 
6.63310e-02 8.74007e+19  -8.74007e+19 0.00000e+00 
6.63389e-02 8.74627e+19  -8.74627e+19 0.00000e+00 
6.63468e-02 8.75247e+19  -8.75247e+19 0.00000e+00 
6.63547e-02 8.75868e+19  -8.75868e+19 0.00000e+00 
6.63626e-02 8.76489e+19  -8.76489e+19 0.00000e+00 
6.63705e-02 8.77110e+19  -8.77110e+19 0.00000e+00 
6.63784e-02 8.77732e+19  -8.77731e+19 0.00000e+00 
6.63863e-02 8.78354e+19  -8.78353e+19 0.00000e+00 
6.63942e-02 8.78976e+19  -8.78976e+19 0.00000e+00 
6.64021e-02 8.79599e+19  -8.79599e+19 0.00000e+00 
6.64100e-02 8.80222e+19  -8.80222e+19 0.00000e+00 
6.64179e-02 8.80845e+19  -8.80845e+19 0.00000e+00 
6.64258e-02 8.81469e+19  -8.81469e+19 0.00000e+00 
6.64337e-02 8.82093e+19  -8.82093e+19 0.00000e+00 
6.64416e-02 8.82718e+19  -8.82718e+19 0.00000e+00 
6.64495e-02 8.83343e+19  -8.83342e+19 0.00000e+00 
6.64574e-02 8.83968e+19  -8.83968e+19 0.00000e+00 
6.64653e-02 8.84593e+19  -8.84593e+19 0.00000e+00 
6.64732e-02 8.85219e+19  -8.85219e+19 0.00000e+00 
6.64811e-02 8.85846e+19  -8.85846e+19 0.00000e+00 
6.64890e-02 8.86473e+19  -8.86473e+19 0.00000e+00 
6.64969e-02 8.87100e+19  -8.87100e+19 0.00000e+00 
6.65048e-02 8.87727e+19  -8.87727e+19 0.00000e+00 
6.65127e-02 8.88355e+19  -8.88355e+19 0.00000e+00 
6.65206e-02 8.88983e+19  -8.88983e+19 0.00000e+00 
6.65285e-02 8.89612e+19  -8.89612e+19 0.00000e+00 
6.65364e-02 8.90241e+19  -8.90241e+19 0.00000e+00 
6.65443e-02 8.90870e+19  -8.90870e+19 0.00000e+00 
6.65522e-02 8.91500e+19  -8.91500e+19 0.00000e+00 
6.65601e-02 8.92130e+19  -8.92130e+19 0.00000e+00 
6.65680e-02 8.92760e+19  -8.92760e+19 0.00000e+00 
6.65759e-02 8.93391e+19  -8.93391e+19 0.00000e+00 
6.65838e-02 8.94022e+19  -8.94022e+19 0.00000e+00 
6.65917e-02 8.94654e+19  -8.94654e+19 0.00000e+00 
6.65996e-02 8.95286e+19  -8.95286e+19 0.00000e+00 
6.66075e-02 8.95918e+19  -8.95918e+19 0.00000e+00 
6.66154e-02 8.96551e+19  -8.96551e+19 0.00000e+00 
6.66233e-02 8.97184e+19  -8.97184e+19 0.00000e+00 
6.66312e-02 8.97817e+19  -8.97817e+19 0.00000e+00 
6.66391e-02 8.98451e+19  -8.98451e+19 0.00000e+00 
6.66470e-02 8.99085e+19  -8.99085e+19 0.00000e+00 
6.66549e-02 8.99720e+19  -8.99720e+19 0.00000e+00 
6.66628e-02 9.00355e+19  -9.00355e+19 0.00000e+00 
6.66707e-02 9.00990e+19  -9.00990e+19 0.00000e+00 
6.66786e-02 9.01625e+19  -9.01625e+19 0.00000e+00 
6.66865e-02 9.02262e+19  -9.02261e+19 0.00000e+00 
6.66944e-02 9.02898e+19  -9.02898e+19 0.00000e+00 
6.67023e-02 9.03535e+19  -9.03535e+19 0.00000e+00 
6.67102e-02 9.04172e+19  -9.04172e+19 0.00000e+00 
6.67181e-02 9.04809e+19  -9.04809e+19 0.00000e+00 
6.67260e-02 9.05447e+19  -9.05447e+19 0.00000e+00 
6.67339e-02 9.06085e+19  -9.06085e+19 0.00000e+00 
6.67418e-02 9.06724e+19  -9.06724e+19 0.00000e+00 
6.67497e-02 9.07363e+19  -9.07363e+19 0.00000e+00 
6.67576e-02 9.08002e+19  -9.08002e+19 0.00000e+00 
6.67655e-02 9.08642e+19  -9.08642e+19 0.00000e+00 
6.67734e-02 9.09282e+19  -9.09282e+19 0.00000e+00 
6.67812e-02 9.09923e+19  -9.09923e+19 0.00000e+00 
6.67891e-02 9.10564e+19  -9.10564e+19 0.00000e+00 
6.67970e-02 9.11205e+19  -9.11205e+19 0.00000e+00 
6.68049e-02 9.11846e+19  -9.11846e+19 0.00000e+00 
6.68128e-02 9.12488e+19  -9.12488e+19 0.00000e+00 
6.68207e-02 9.13131e+19  -9.13131e+19 0.00000e+00 
6.68286e-02 9.13774e+19  -9.13774e+19 0.00000e+00 
6.68365e-02 9.14417e+19  -9.14417e+19 0.00000e+00 
6.68444e-02 9.15060e+19  -9.15060e+19 0.00000e+00 
6.68523e-02 9.15704e+19  -9.15704e+19 0.00000e+00 
6.68602e-02 9.16348e+19  -9.16348e+19 0.00000e+00 
6.68681e-02 9.16993e+19  -9.16993e+19 0.00000e+00 
6.68760e-02 9.17638e+19  -9.17638e+19 0.00000e+00 
6.68839e-02 9.18283e+19  -9.18283e+19 0.00000e+00 
6.68918e-02 9.18929e+19  -9.18929e+19 0.00000e+00 
6.68997e-02 9.19575e+19  -9.19575e+19 0.00000e+00 
6.69076e-02 9.20222e+19  -9.20222e+19 0.00000e+00 
6.69155e-02 9.20869e+19  -9.20869e+19 0.00000e+00 
6.69234e-02 9.21516e+19  -9.21516e+19 0.00000e+00 
6.69313e-02 9.22164e+19  -9.22164e+19 0.00000e+00 
6.69392e-02 9.22812e+19  -9.22812e+19 0.00000e+00 
6.69471e-02 9.23460e+19  -9.23460e+19 0.00000e+00 
6.69550e-02 9.24109e+19  -9.24109e+19 0.00000e+00 
6.69629e-02 9.24758e+19  -9.24758e+19 0.00000e+00 
6.69708e-02 9.25407e+19  -9.25407e+19 0.00000e+00 
6.69787e-02 9.26057e+19  -9.26057e+19 0.00000e+00 
6.69866e-02 9.26708e+19  -9.26708e+19 0.00000e+00 
6.69945e-02 9.27358e+19  -9.27358e+19 0.00000e+00 
6.70024e-02 9.28009e+19  -9.28009e+19 0.00000e+00 
6.70103e-02 9.28661e+19  -9.28661e+19 0.00000e+00 
6.70182e-02 9.29313e+19  -9.29313e+19 0.00000e+00 
6.70261e-02 9.29965e+19  -9.29965e+19 0.00000e+00 
6.70340e-02 9.30617e+19  -9.30617e+19 0.00000e+00 
6.70419e-02 9.31270e+19  -9.31270e+19 0.00000e+00 
6.70498e-02 9.31924e+19  -9.31924e+19 0.00000e+00 
6.70577e-02 9.32577e+19  -9.32577e+19 0.00000e+00 
6.70656e-02 9.33232e+19  -9.33231e+19 0.00000e+00 
6.70735e-02 9.33886e+19  -9.33886e+19 0.00000e+00 
6.70814e-02 9.34541e+19  -9.34541e+19 0.00000e+00 
6.70893e-02 9.35196e+19  -9.35196e+19 0.00000e+00 
6.70972e-02 9.35852e+19  -9.35852e+19 0.00000e+00 
6.71051e-02 9.36508e+19  -9.36508e+19 0.00000e+00 
6.71130e-02 9.37164e+19  -9.37164e+19 0.00000e+00 
6.71209e-02 9.37821e+19  -9.37821e+19 0.00000e+00 
6.71288e-02 9.38478e+19  -9.38478e+19 0.00000e+00 
6.71367e-02 9.39136e+19  -9.39136e+19 0.00000e+00 
6.71446e-02 9.39793e+19  -9.39793e+19 0.00000e+00 
6.71525e-02 9.40452e+19  -9.40452e+19 0.00000e+00 
6.71604e-02 9.41110e+19  -9.41110e+19 0.00000e+00 
6.71683e-02 9.41770e+19  -9.41769e+19 0.00000e+00 
6.71762e-02 9.42429e+19  -9.42429e+19 0.00000e+00 
6.71841e-02 9.43089e+19  -9.43089e+19 0.00000e+00 
6.71920e-02 9.43749e+19  -9.43749e+19 0.00000e+00 
6.71999e-02 9.44410e+19  -9.44410e+19 0.00000e+00 
6.72078e-02 9.45071e+19  -9.45071e+19 0.00000e+00 
6.72157e-02 9.45732e+19  -9.45732e+19 0.00000e+00 
6.72236e-02 9.46394e+19  -9.46394e+19 0.00000e+00 
6.72315e-02 9.47056e+19  -9.47056e+19 0.00000e+00 
6.72394e-02 9.47718e+19  -9.47718e+19 0.00000e+00 
6.72473e-02 9.48381e+19  -9.48381e+19 0.00000e+00 
6.72552e-02 9.49045e+19  -9.49045e+19 0.00000e+00 
6.72631e-02 9.49708e+19  -9.49708e+19 0.00000e+00 
6.72710e-02 9.50372e+19  -9.50372e+19 0.00000e+00 
6.72789e-02 9.51037e+19  -9.51037e+19 0.00000e+00 
6.72868e-02 9.51702e+19  -9.51702e+19 0.00000e+00 
6.72947e-02 9.52367e+19  -9.52367e+19 0.00000e+00 
6.73026e-02 9.53032e+19  -9.53032e+19 0.00000e+00 
6.73105e-02 9.53698e+19  -9.53698e+19 0.00000e+00 
6.73184e-02 9.54365e+19  -9.54365e+19 0.00000e+00 
6.73263e-02 9.55032e+19  -9.55031e+19 0.00000e+00 
6.73342e-02 9.55699e+19  -9.55699e+19 0.00000e+00 
6.73421e-02 9.56366e+19  -9.56366e+19 0.00000e+00 
6.73500e-02 9.57034e+19  -9.57034e+19 0.00000e+00 
6.73579e-02 9.57702e+19  -9.57702e+19 0.00000e+00 
6.73658e-02 9.58371e+19  -9.58371e+19 0.00000e+00 
6.73737e-02 9.59040e+19  -9.59040e+19 0.00000e+00 
6.73816e-02 9.59710e+19  -9.59710e+19 0.00000e+00 
6.73895e-02 9.60380e+19  -9.60380e+19 0.00000e+00 
6.73974e-02 9.61050e+19  -9.61050e+19 0.00000e+00 
6.74053e-02 9.61720e+19  -9.61720e+19 0.00000e+00 
6.74132e-02 9.62392e+19  -9.62391e+19 0.00000e+00 
6.74211e-02 9.63063e+19  -9.63063e+19 0.00000e+00 
6.74290e-02 9.63735e+19  -9.63735e+19 0.00000e+00 
6.74369e-02 9.64407e+19  -9.64407e+19 0.00000e+00 
6.74448e-02 9.65080e+19  -9.65080e+19 0.00000e+00 
6.74527e-02 9.65753e+19  -9.65752e+19 0.00000e+00 
6.74606e-02 9.66426e+19  -9.66426e+19 0.00000e+00 
6.74685e-02 9.67100e+19  -9.67100e+19 0.00000e+00 
6.74764e-02 9.67774e+19  -9.67774e+19 0.00000e+00 
6.74843e-02 9.68448e+19  -9.68448e+19 0.00000e+00 
6.74922e-02 9.69123e+19  -9.69123e+19 0.00000e+00 
6.75001e-02 9.69799e+19  -9.69799e+19 0.00000e+00 
6.75080e-02 9.70474e+19  -9.70474e+19 0.00000e+00 
6.75159e-02 9.71150e+19  -9.71150e+19 0.00000e+00 
6.75238e-02 9.71827e+19  -9.71827e+19 0.00000e+00 
6.75317e-02 9.72504e+19  -9.72504e+19 0.00000e+00 
6.75396e-02 9.73181e+19  -9.73181e+19 0.00000e+00 
6.75475e-02 9.73859e+19  -9.73859e+19 0.00000e+00 
6.75554e-02 9.74537e+19  -9.74537e+19 0.00000e+00 
6.75633e-02 9.75215e+19  -9.75215e+19 0.00000e+00 
6.75712e-02 9.75894e+19  -9.75894e+19 0.00000e+00 
6.75791e-02 9.76573e+19  -9.76573e+19 0.00000e+00 
6.75870e-02 9.77253e+19  -9.77253e+19 0.00000e+00 
6.75949e-02 9.77933e+19  -9.77933e+19 0.00000e+00 
6.76028e-02 9.78613e+19  -9.78613e+19 0.00000e+00 
6.76107e-02 9.79294e+19  -9.79294e+19 0.00000e+00 
6.76186e-02 9.79975e+19  -9.79975e+19 0.00000e+00 
6.76265e-02 9.80657e+19  -9.80657e+19 0.00000e+00 
6.76344e-02 9.81339e+19  -9.81339e+19 0.00000e+00 
6.76423e-02 9.82021e+19  -9.82021e+19 0.00000e+00 
6.76502e-02 9.82704e+19  -9.82704e+19 0.00000e+00 
